price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
1600000,2019-01-17,00:15:15,45.0844287,39.0190746,23,3,5,5,1,35.0,11.0,1
9650000,2019-01-17,00:15:48,55.6134927,37.7026744,77,1,4,9,2,55.0,9.0,1
4500000,2019-01-17,00:18:02,44.7154711,37.7833054,23,3,3,4,2,50.9,7.6,1
4200000,2019-01-17,00:21:38,45.068627,39.042067,23,1,1,16,3,88.2,15.5,1
2200000,2019-01-17,00:23:32,54.9213159,82.9911603,54,3,4,4,1,42.0,12.4,1
3600000,2019-01-17,00:24:32,44.030768,43.054644,26,3,8,8,2,73.0,20.0,1
5500000,2019-01-17,00:27:05,55.7056779,37.3276153,50,1,18,19,1,44.6,12.0,1
10000000,2019-01-18,00:02:29,55.01396,82.936935,54,3,5,8,2,80.0,25.0,11
2900000,2019-01-18,00:02:31,55.10876,82.95738,54,1,6,9,3,64.0,9.0,1
4200000,2019-01-18,00:02:31,55.020844,82.978355,54,0,8,18,2,57.0,11.0,11
11000000,2019-01-18,00:02:34,55.054855,82.91155,54,3,6,10,5,131.0,13.2,1
4250000,2019-01-18,00:02:39,55.0495799,82.9685465,54,0,9,25,2,63.62,10.17,11
4680000,2019-01-18,00:02:41,54.975033,82.87336,54,3,1,9,3,72.8,13.1,1
2050000,2019-01-18,00:02:50,55.0239668,82.8106953,54,3,1,6,1,34.0,10.0,1
4300000,2019-01-18,00:02:51,54.9902796,82.9164337,54,3,7,17,2,55.4,12.0,1
2840000,2019-01-18,00:03:00,55.0495799,82.9685465,54,0,2,25,1,40.98,5.08,11
2930000,2019-01-18,00:03:01,55.0495799,82.9685465,54,0,6,25,1,42.24,5.07,11
4280000,2019-01-18,00:03:02,55.0495799,82.9685465,54,0,12,25,2,63.62,10.17,11
1470000,2019-01-18,00:03:10,55.2329313,61.5952788,74,3,3,3,1,47.0,20.0,1
4850000,2019-01-18,00:07:37,59.7350367,30.4028272,78,1,1,5,2,56.3,8.6,1
3800000,2019-01-18,00:11:45,55.597446,37.9858757,50,3,12,25,1,42.0,12.0,1
1650000,2019-01-18,00:12:21,55.809919,38.419992,50,3,3,5,1,32.0,6.0,1
4000000,2019-01-18,00:12:31,60.0718895,30.3384076,78,2,21,25,1,42.0,10.0,11
1450000,2019-01-18,00:13:12,53.3228001,50.3052559,63,3,1,3,1,35.0,11.0,1
8000000,2019-01-18,00:18:16,55.6348015,37.6100576,77,1,4,9,2,45.0,6.6,1
3100000,2019-01-18,00:19:16,45.062178,38.9946,23,2,1,13,1,50.0,10.4,1
4450000,2019-01-18,00:19:46,44.032323,43.082303,26,3,4,5,2,77.0,18.0,1
5000000,2019-01-18,00:22:16,59.925899,30.421591,78,4,4,5,2,42.0,6.8,1
1500000,2019-01-18,00:22:39,56.1856594,50.8944051,16,3,3,3,3,63.0,6.0,1
2050000,2019-01-18,00:23:02,43.0375547,44.6258681,15,3,4,5,1,40.0,12.8,11
5400000,2019-01-18,00:26:02,60.0612967,30.3073365,78,2,8,25,1,47.0,11.0,1
1849000,2019-01-18,00:28:37,47.2231865,38.9246317,61,3,5,6,2,56.0,10.0,1
1200000,2019-01-19,00:01:06,55.187157,61.391773,74,1,4,5,1,32.0,6.0,1
2200000,2019-01-19,00:02:04,61.7665523,34.3791854,10,1,5,5,2,47.9,6.1,1
13500000,2019-01-19,00:04:16,55.703217,37.93155,77,2,21,25,3,78.1,13.8,11
3850000,2019-01-19,00:04:19,54.1891318,45.2229195,13,3,9,10,3,78.0,9.0,1
6290000,2019-01-19,00:08:18,56.826395,60.6429535,66,3,10,10,3,112.1,13.4,1
2450000,2019-01-19,00:08:32,56.8416299,53.2846781,18,2,9,16,1,40.8,10.0,1
4500000,2019-01-19,00:08:40,55.7950439,49.1794238,16,3,8,10,1,37.0,10.0,11
3100000,2019-01-19,00:08:46,43.4757214,39.8961183,23,2,3,5,1,29.0,6.0,11
1300000,2019-01-19,00:08:48,56.6238617,47.9360867,12,3,8,10,1,37.0,8.0,1
2700000,2019-01-19,00:10:50,60.1218744,30.2770888,47,2,3,3,-1,27.0,5.0,11
400000,2019-01-19,00:14:00,54.61963,43.878722,13,2,4,5,1,32.0,6.0,1
2599000,2019-01-19,00:14:08,59.8594402,30.5050127,78,2,22,26,1,36.0,9.5,1
5900000,2019-01-19,00:15:14,55.033157,82.906136,54,3,7,9,2,60.0,10.1,1
6000000,2019-01-19,00:16:01,54.834175,83.10913,54,1,2,4,3,56.5,5.7,1
3999000,2019-01-19,00:16:49,55.9438101,37.7740389,50,1,1,20,1,41.0,10.0,1
4200000,2019-01-19,00:18:05,55.8619706,49.1990682,16,1,3,10,3,65.0,9.0,1
750000,2019-01-19,00:18:17,53.7322022,87.2397902,42,3,1,1,3,63.0,6.0,1
1600000,2019-01-19,00:18:55,54.0599293,44.9932777,13,1,3,5,4,77.2,6.0,1
1699000,2019-01-19,00:24:47,53.3372447,83.7288509,22,3,5,6,2,48.0,25.0,1
1749999,2019-01-19,00:25:59,53.385635,83.72427,22,3,2,5,2,46.0,6.0,1
3699000,2019-01-19,00:26:02,55.9424953,37.9786689,50,1,1,9,3,63.0,9.0,1
5400000,2019-01-19,00:28:35,55.6116137,37.5844773,77,1,9,9,1,33.0,7.0,1
1800000,2019-01-19,00:30:28,56.2679602,54.209325,18,4,1,1,4,79.6,10.8,1
4600000,2019-01-19,00:31:13,59.8242037,30.2033401,78,1,2,9,2,46.0,6.2,1
2800000,2019-01-19,00:33:06,60.061403,30.459994,47,3,12,15,1,32.0,8.5,11
4850000,2019-01-20,00:02:09,59.8321,30.325732,78,2,6,23,1,40.0,14.0,1
1950000,2019-01-20,00:03:17,47.2932607,39.72066,61,3,4,5,-1,30.6,6.0,1
1500000,2019-01-20,00:07:13,44.04897,42.894825,26,3,2,5,3,45.0,2.0,1
4350000,2019-01-20,00:10:02,55.9307071,37.2655372,50,2,11,14,2,38.0,6.0,1
6900000,2019-01-20,00:10:29,59.7767327,30.3261504,78,2,13,16,2,55.0,16.0,1
3450000,2019-01-20,00:11:09,55.7943584,49.1114975,16,2,6,20,1,45.0,10.4,11
2620000,2019-01-20,00:18:17,55.3178335,37.5274852,50,1,4,5,1,32.0,6.0,1
2100000,2019-01-20,00:19:39,55.9363888,36.7034439,50,3,2,5,2,46.0,6.5,1
1590000,2019-01-20,00:23:08,61.761308,34.425508,10,1,6,9,1,36.0,6.0,1
3300000,2019-01-20,00:29:55,43.05135,44.628618,15,3,4,5,4,95.0,15.0,1
3200000,2019-01-20,00:31:54,55.34188,86.19057,42,1,4,9,3,70.7,8.1,1
1000000,2019-01-20,00:31:54,60.9794025,32.9725519,10,1,2,2,3,64.0,10.0,1
5650000,2019-01-20,00:33:41,55.5415721,37.7263257,50,1,8,18,2,65.0,12.0,1
2800000,2019-01-20,00:37:09,60.0042091,30.6063555,47,1,5,5,1,36.1,7.0,1
8450000,2019-01-20,00:37:34,55.6372,37.524399,77,1,8,9,2,45.0,7.0,1
1850000,2019-01-20,00:39:02,57.5848279,39.8316595,76,3,3,5,1,31.0,6.0,1
8500000,2019-01-20,00:42:15,55.84141,37.461895,77,3,4,5,3,56.0,6.0,1
7298000,2019-01-20,00:46:09,43.566593,39.754143,23,2,3,7,1,35.6,10.0,1
5050000,2019-01-20,00:46:14,43.4203154,39.9597674,23,2,4,9,-1,34.0,34.0,1
6935000,2019-01-20,00:49:08,43.566593,39.754143,23,2,4,7,1,36.5,10.0,1
1300000,2019-01-20,00:55:07,42.9599262,47.5281146,5,2,6,12,2,65.0,15.0,11
2200000,2019-01-20,00:58:43,55.7453391,52.4303802,16,1,5,5,2,44.0,6.0,1
1804352,2019-01-20,00:59:14,47.229758,39.59975,61,1,7,19,1,37.5,8.5,11
2000000,2019-01-20,00:59:25,56.90803,60.770187,66,3,3,5,1,34.0,3.0,1
2000000,2019-01-20,00:59:29,56.90803,60.770187,66,3,2,5,1,34.0,2.96,1
1300000,2019-01-21,00:00:23,44.1845268,43.1307182,26,3,3,5,1,34.0,6.0,1
6400000,2019-01-21,00:00:36,60.0782351,30.3420767,78,2,16,27,2,63.0,12.4,1
2050000,2019-01-21,00:01:35,53.4101044,83.9315317,22,1,3,9,3,66.7,7.5,1
4800000,2019-01-21,00:04:08,55.789899,37.883336,50,2,14,19,1,42.2,11.0,1
1650000,2019-01-21,00:04:18,59.8473353,30.2377345,78,3,5,19,-1,22.0,4.0,11
1569000,2019-01-21,00:04:33,42.95303,47.540606,5,2,3,10,2,83.0,19.0,11
4230000,2019-01-21,00:05:17,55.4350706,37.5393339,50,1,5,9,2,49.0,9.0,1
2850000,2019-01-21,00:05:19,47.2567208,39.7890095,61,3,2,5,3,60.1,6.3,1
3500000,2019-01-21,00:09:01,42.8916007,47.6367066,5,3,10,10,2,70.0,9.0,1
3000000,2019-01-21,00:10:18,45.0404006,39.0192919,23,3,1,3,1,44.0,12.0,1
7999000,2019-01-21,00:12:02,55.028285,82.946148,54,3,5,18,3,98.0,13.0,1
5500000,2019-01-21,00:12:05,55.905063,37.73076,50,3,5,5,3,51.0,6.0,1
3600000,2019-01-21,00:12:18,55.108494,82.94062,54,3,3,9,2,56.0,9.0,1
2250000,2019-01-21,00:12:58,44.0396941,43.061681,26,3,5,5,2,45.0,7.0,1
3300000,2019-01-21,00:16:11,44.893317,37.312082,23,3,3,5,2,44.0,6.0,1
9500000,2019-01-21,00:16:15,55.541856,37.492293,77,1,11,13,2,59.0,9.0,1
13950000,2019-01-21,00:17:23,43.5854551,39.7231548,23,2,5,7,4,120.0,40.0,1
1600000,2019-01-21,00:19:09,47.1495032,39.7202137,61,3,1,10,1,50.0,13.0,1
3990000,2019-01-21,00:19:25,55.7984435,37.9721981,50,2,3,5,2,49.0,6.0,1
4500000,2019-01-21,00:19:33,55.5910584,37.7528578,50,2,8,10,2,70.0,40.0,1
1400000,2019-01-21,00:19:44,55.117902,61.4275135,74,1,3,11,1,31.9,9.0,1
2550000,2019-01-21,00:21:31,47.1495032,39.7202137,61,3,1,10,3,93.0,14.0,1
2600000,2019-01-21,00:24:58,55.7434619,52.3959165,16,2,9,9,3,60.0,7.0,1
3200000,2019-01-21,00:29:04,44.2264845,42.0463439,9,2,9,10,2,70.8,16.1,11
3500000,2019-01-21,00:29:46,57.5831689,39.838907,76,3,8,10,2,50.0,7.0,1
2550000,2019-01-22,00:02:25,54.963737,82.90887,54,3,1,3,5,85.0,8.0,1
4500000,2019-01-22,00:02:49,59.833221,30.314664,78,2,3,19,1,37.5,5.5,1
10000000,2019-01-22,00:03:12,43.59809,39.718964,23,2,3,11,1,50.0,14.0,1
1500000,2019-01-22,00:03:20,54.9336378,82.9050532,54,3,5,9,1,28.0,4.0,1
5400000,2019-01-22,00:03:28,59.904798,30.512833,47,0,12,18,2,54.5,9.5,1
1500000,2019-01-22,00:03:53,44.0596448,43.0573526,26,1,5,5,1,32.0,6.0,1
1820000,2019-01-22,00:04:02,42.9630562,47.5095994,5,3,9,15,3,106.0,22.0,11
2800000,2019-01-22,00:04:31,45.046699,39.031826,23,2,5,16,1,42.0,9.0,1
2450000,2019-01-22,00:04:45,57.910126,59.9812853,66,1,6,9,2,50.0,9.0,1
5033000,2019-01-22,00:05:20,60.03504,30.226004,78,2,5,24,2,48.2,10.0,1
2450000,2019-01-22,00:07:18,55.8338181,48.6618475,16,3,4,5,3,60.0,7.0,1
7200000,2019-01-22,00:10:09,55.6964516,37.8254875,77,1,6,9,2,45.0,8.0,1
18500000,2019-01-22,00:11:04,55.7559,37.506675,77,2,19,31,2,56.0,10.0,1
850000,2019-01-22,00:11:48,47.319393,39.743435,61,3,1,3,1,27.0,7.0,1
2560000,2019-01-22,00:13:56,55.108797,82.939716,54,3,3,10,1,40.0,11.0,1
1320000,2019-01-22,00:14:27,55.4439876,49.3274487,16,3,2,2,2,39.4,7.0,1
2400000,2019-01-22,00:14:40,57.6211448,39.8497473,76,3,3,12,1,33.7,9.0,1
2520000,2019-01-22,00:14:58,55.115042,82.9444108,54,1,7,17,1,41.5,9.0,11
2400000,2019-01-22,00:15:21,47.2079313,39.6300732,61,1,3,5,2,45.0,6.0,1
1500000,2019-01-22,00:16:31,58.6309267,59.8520344,66,3,1,9,3,61.0,8.0,1
2450000,2019-01-22,00:16:49,55.7510944,49.1991144,16,1,3,5,1,35.0,6.0,1
3000000,2019-01-22,00:16:53,53.369292,83.662339,22,1,8,9,4,90.0,10.5,1
3200000,2019-01-22,00:17:09,53.356647,83.67269,22,1,9,9,4,80.3,7.3,1
7000000,2019-01-22,00:17:20,55.5055146,37.3320475,77,2,4,9,2,57.4,10.1,11
1150000,2019-01-22,00:17:29,53.3439822,83.798949,22,3,1,2,2,42.5,5.8,1
3150000,2019-01-23,00:00:22,59.8640232,30.5052512,78,3,13,23,1,31.0,8.6,11
7400000,2019-01-23,00:00:28,59.914773,30.447139,78,1,11,12,2,55.0,8.9,1
7880000,2019-01-23,00:00:52,55.7973167,37.6058455,77,1,11,12,1,35.0,10.0,1
1930000,2019-01-23,00:03:05,47.319393,39.743435,61,3,3,3,1,24.0,5.0,1
4500000,2019-01-23,00:03:31,59.8087002,30.3683051,78,2,8,23,2,46.0,9.0,1
2500000,2019-01-23,00:03:55,45.066479,39.0392839,23,1,15,16,1,39.0,10.0,1
2500000,2019-01-23,00:04:04,42.96642,47.54647,5,1,5,5,2,44.4,5.0,1
18400000,2019-01-23,00:05:01,55.7878202,37.7326052,77,2,5,29,3,110.0,18.0,1
4700000,2019-01-23,00:05:01,60.058138,30.2912622,78,2,9,19,2,50.2,12.5,11
12000000,2019-01-23,00:05:01,55.6555347,37.4878906,77,1,5,12,2,47.0,7.0,1
6800000,2019-01-23,00:06:02,55.709003,37.659542,77,2,3,18,-1,26.5,6.0,11
5300100,2019-01-23,00:07:33,55.411317,37.657017,50,3,15,15,3,52.0,18.0,1
1500000,2019-01-23,00:08:02,55.7345737,37.6582613,77,4,4,5,2,58.0,11.0,1
900000,2019-01-23,00:09:18,53.3670803,58.9895996,74,1,8,9,1,30.0,18.0,1
1100000,2019-01-23,00:09:55,55.3413992,38.7174669,50,2,8,8,1,38.0,8.0,1
7650000,2019-01-23,00:12:20,55.8783617,37.421898,50,1,10,17,2,59.0,10.0,1
2600000,2019-01-23,00:14:54,54.8641987,37.2128069,50,3,1,5,3,94.2,12.4,1
3690000,2019-01-23,00:15:36,53.3522656,83.6987918,22,3,8,10,2,69.8,17.0,1
2060000,2019-01-23,00:15:40,53.3522656,83.6987918,22,3,8,10,1,30.8,6.5,1
4000000,2019-01-23,00:15:42,53.3522656,83.6987918,22,3,9,10,2,78.6,17.8,1
5600000,2019-01-23,00:15:46,53.3522656,83.6987918,22,3,7,10,5,143.0,17.0,1
2060000,2019-01-23,00:15:50,53.3411251,83.6573616,22,1,7,15,1,41.5,12.0,1
2700000,2019-01-23,00:16:01,53.336964,83.67497,22,3,1,11,2,60.8,13.1,1
2990000,2019-01-23,00:16:32,53.347613,83.673011,22,1,2,10,3,72.4,8.9,1
2900000,2019-01-23,00:16:55,53.3039921,83.7733706,22,5,1,1,4,82.6,8.6,1
14400000,2019-01-24,00:00:07,59.939582,30.275516,78,3,2,3,4,121.8,14.0,1
2000000,2019-01-24,00:01:43,58.0442465,38.8244345,76,1,2,9,3,59.2,9.0,1
20500000,2019-01-24,00:05:22,55.779065,37.4564082,77,2,14,17,3,118.0,18.0,1
1100000,2019-01-24,00:06:44,57.888892,52.2334277,18,3,3,3,3,78.0,8.0,1
3250000,2019-01-24,00:07:13,55.7781214,49.1734747,16,2,6,23,1,39.0,10.0,11
2900000,2019-01-24,00:07:46,55.4129537,37.5370005,50,1,7,15,1,42.0,10.0,11
9997000,2019-01-24,00:08:57,55.8089112,37.5402511,77,2,12,22,1,39.0,18.0,11
8535240,2019-01-24,00:09:10,60.0345782,30.2279265,78,2,2,12,3,79.0,14.8,11
7780000,2019-01-24,00:12:30,55.694657,37.322287,50,2,20,25,2,60.0,11.2,1
2250000,2019-01-24,00:12:58,56.1096486,47.2626597,21,1,4,9,2,225.0,10.0,1
1100000,2019-01-24,00:18:30,60.7130801,28.7328336,47,1,1,2,2,44.2,5.5,1
4077000,2019-01-24,00:20:43,55.6962986,37.3229038,50,2,3,25,1,35.6,10.4,1
58000000,2019-01-24,00:21:59,55.7598788,37.6105867,77,3,5,8,3,105.0,20.0,1
895000,2019-01-24,00:22:34,43.5028593,43.6713298,7,4,4,4,1,37.5,10.0,11
2380000,2019-01-24,00:23:12,56.3251096,38.157631,50,3,6,9,1,35.0,11.5,1
1600000,2019-01-24,00:23:42,55.9561241,37.8128726,50,4,2,3,1,14.5,3.6,1
1700000,2019-01-24,00:25:45,55.7081966,84.9119282,42,3,5,5,2,48.0,8.0,1
1699000,2019-01-24,00:28:04,55.8717431,48.878039,16,1,1,10,-1,21.0,5.0,1
1900000,2019-01-24,00:28:04,43.757555,44.023944,7,3,1,5,4,60.0,12.0,1
3600000,2019-01-24,00:28:17,60.6946047,28.7661454,47,1,4,5,3,61.9,6.0,1
2000000,2019-01-24,00:29:41,56.0818492,47.2839115,21,3,5,5,3,63.0,7.0,1
8500000,2019-01-24,00:30:25,59.9283931,30.3110152,78,3,2,4,2,55.8,19.9,1
4500000,2019-01-24,00:32:34,59.8566954,30.3612634,78,3,1,16,1,37.0,10.0,1
3000000,2019-01-24,00:37:36,55.4220188,37.7735463,50,1,9,17,1,38.0,9.0,1
6200000,2019-01-24,00:44:04,55.9156088,37.7732421,50,3,1,12,2,50.0,10.0,1
8200000,2019-01-25,00:00:06,59.862714,30.322165,78,2,1,6,2,56.0,10.0,1
5400000,2019-01-25,00:00:06,59.8687746,30.3876258,78,1,3,5,3,49.3,21.2,1
40000000,2019-01-25,00:00:08,59.944292,30.39651,78,2,8,9,3,182.0,14.0,1
5700000,2019-01-25,00:00:09,59.845745,30.248907,78,1,3,9,3,60.8,6.3,1
2650000,2019-01-25,00:00:35,63.5652074,53.6590613,11,1,5,5,3,59.0,6.0,1
2550000,2019-01-25,00:01:34,58.0626584,38.8099869,76,3,8,9,3,68.0,7.0,1
3099000,2019-01-25,00:02:41,55.032841,83.022631,54,1,8,10,2,50.0,9.0,1
10500000,2019-01-25,00:03:16,55.54289,37.486122,77,1,14,18,2,68.6,10.5,1
7300000,2019-01-25,00:03:43,55.438328,37.748933,50,1,2,17,3,109.0,14.0,1
1640000,2019-01-25,00:04:34,56.1487639,47.216141,21,3,2,9,1,33.0,8.0,1
7800000,2019-01-25,00:10:40,55.49414,37.552031,77,2,19,21,3,106.9,14.4,1
4500000,2019-01-25,00:10:57,55.5354278,37.7207539,50,2,8,15,1,38.2,9.0,1
7500000,2019-01-25,00:12:25,55.8117026,37.7773193,77,1,3,5,2,41.6,5.7,1
4700000,2019-01-25,00:14:54,59.9554753,30.2317961,78,1,8,14,1,35.6,7.6,1
3557000,2019-01-25,00:22:31,59.7837789,30.1942206,47,1,15,16,1,57.4,21.5,11
3000000,2019-01-25,00:27:04,45.8546345,40.1260267,23,3,1,5,4,80.0,9.0,1
2650000,2019-01-25,00:28:46,55.884712,37.93114,50,3,1,4,2,50.0,15.0,1
2600000,2019-01-25,00:30:13,56.3266765,38.137533,50,1,4,5,2,41.8,5.3,1
7150000,2019-01-25,00:31:00,60.0566571,30.4687053,47,3,3,18,3,74.0,12.0,1
4100000,2019-01-25,00:33:25,59.839366,30.270153,78,1,5,5,4,49.0,5.0,1
48000000,2019-01-25,00:35:02,55.828101,37.487883,77,2,7,30,5,251.8,43.0,1
9795000,2019-01-25,00:35:02,55.670118,37.788567,77,3,16,17,2,51.1,10.0,1
3599000,2019-01-25,00:35:19,53.3316656,83.7834181,22,3,6,6,-1,82.0,20.0,1
7450000,2019-01-25,00:36:04,55.6856415,37.6747209,77,1,2,23,1,38.0,9.0,1
5950000,2019-01-25,00:36:29,60.1084036,30.2604966,78,2,8,10,3,78.0,10.3,1
3000000,2019-01-26,00:01:33,47.403374,40.073727,61,3,5,5,3,62.0,9.0,1
2925000,2019-01-26,00:02:02,42.9605832,47.5163295,5,2,8,12,3,117.0,20.0,11
2300000,2019-01-26,00:02:06,45.054245,38.94999,23,1,1,5,2,46.5,5.9,1
1960000,2019-01-26,00:02:33,57.6553149,39.9801755,76,3,3,6,1,45.6,13.5,11
6500000,2019-01-26,00:03:38,59.96253,30.290213,78,3,1,6,2,60.1,9.8,1
7500000,2019-01-26,00:04:31,60.0656431,30.4573222,47,3,18,18,3,105.0,24.5,1
10500000,2019-01-26,00:05:10,59.9997075,30.1971133,78,3,16,23,2,72.0,14.0,1
1900000,2019-01-26,00:06:22,54.2156432,45.1190778,13,1,5,5,2,52.0,6.5,1
3100000,2019-01-26,00:08:03,57.811949,28.279819,60,1,3,5,4,80.7,8.5,1
1800000,2019-01-26,00:08:05,43.6188874,39.7285678,23,1,1,5,1,18.7,1.0,1
2900000,2019-01-26,00:08:50,63.5679247,53.6783647,11,3,4,5,2,50.0,7.0,1
3000000,2019-01-26,00:08:50,61.7855949,34.3479782,10,3,1,4,3,91.0,8.3,1
2990000,2019-01-26,00:09:35,60.0396834,30.3718011,78,1,8,9,1,33.0,7.0,1
7000000,2019-01-26,00:14:06,56.833626,60.551743,66,3,3,5,3,75.0,9.0,1
8500000,2019-01-26,00:15:19,59.968433,30.302357,78,3,6,7,4,95.0,10.0,1
1900000,2019-01-26,00:16:42,53.748065,87.05445,42,3,2,5,3,57.6,5.5,1
1800000,2019-01-26,00:16:42,45.0364786,38.9711715,23,3,9,24,1,52.0,12.0,1
4800000,2019-01-26,00:17:19,55.0455354,82.9370131,54,3,4,10,2,57.0,8.0,1
3250000,2019-01-26,00:17:19,55.105145,82.966736,54,1,7,9,2,53.0,8.0,1
2750000,2019-01-26,00:17:23,55.532497,37.639294,50,2,7,9,-1,18.9,5.0,1
6500000,2019-01-26,00:19:19,55.6996913,37.9292025,77,1,21,25,1,39.0,9.0,11
8500000,2019-01-26,00:19:53,44.6837423,37.7847796,23,2,5,19,4,150.0,15.0,1
1800000,2019-01-26,00:20:39,55.8190135,49.1367232,16,3,6,9,1,56.0,12.0,1
650000,2019-01-26,00:24:21,66.0680397,32.9731553,10,3,2,2,2,51.2,8.6,1
5200000,2019-01-26,00:25:02,55.9021089,37.7024465,50,2,16,17,1,45.0,10.0,1
1450000,2019-01-27,00:03:09,52.0340142,113.4994,75,3,6,9,1,37.6,10.4,1
1990000,2019-01-27,00:07:43,56.832642,53.1420291,18,1,5,5,2,45.0,6.1,1
3900000,2019-01-27,00:08:26,55.3999414,37.768844,50,1,6,14,1,42.0,12.0,11
6750000,2019-01-27,00:09:25,55.7510687,37.7696164,77,1,16,17,2,62.3,12.9,11
2800000,2019-01-27,00:09:53,47.2836749,39.7138035,61,1,3,9,1,40.6,9.1,1
950000,2019-01-27,00:10:12,42.9774821,47.5010202,5,2,6,9,1,48.0,15.0,1
5500000,2019-01-27,00:11:40,42.0834142,48.2916149,5,1,3,6,4,600.0,10.0,11
5250000,2019-01-27,00:16:09,55.6704285,37.0998728,50,1,20,20,1,47.0,12.0,1
4700000,2019-01-27,00:17:27,55.6025034,38.0906009,50,1,6,14,2,48.0,7.0,1
2500000,2019-01-27,00:18:15,43.620313,39.71583,23,2,3,5,-1,35.0,5.0,1
5100000,2019-01-27,00:20:51,43.4425239,41.7362656,9,3,2,2,4,81.2,10.0,1
7676000,2019-01-27,00:21:42,55.700557,37.946787,77,1,7,17,2,77.5,11.1,11
5099000,2019-01-27,00:21:49,55.8282925,49.1554485,16,3,8,9,1,58.9,13.9,1
2100000,2019-01-27,00:22:00,42.9673427,47.4086267,5,3,11,12,3,100.0,18.0,11
4300000,2019-01-27,00:22:30,59.8432392,30.2586109,78,4,1,5,1,38.0,8.0,1
2150000,2019-01-27,00:22:47,55.7030187,36.8768733,50,2,8,9,1,38.2,11.8,1
2650000,2019-01-27,00:25:03,43.5032815,43.6151554,7,2,5,5,2,59.0,6.0,1
155000,2019-01-27,00:27:19,67.4914024,64.0319325,11,3,2,2,2,45.6,6.0,1
3980000,2019-01-27,00:28:19,55.6495,37.387846,77,1,1,22,-1,26.2,9.5,1
2100000,2019-01-27,00:29:31,54.5378988,52.7853703,16,3,5,5,3,50.0,6.0,1
1450000,2019-01-27,00:31:05,55.7148383,60.511624,74,1,1,2,2,59.0,9.0,1
3350000,2019-01-27,00:32:28,47.2626349,39.6530131,61,1,8,9,2,50.0,9.0,1
3000000,2019-01-27,00:33:09,47.286317,39.704395,61,1,7,9,2,58.0,9.0,1
13999000,2019-01-27,00:35:32,55.69639,37.494827,77,1,3,12,3,63.3,6.8,1
9850000,2019-01-27,00:35:49,55.55166,37.540227,77,1,16,16,2,67.0,19.0,11
1650000,2019-01-28,00:05:11,56.1259202,47.1955954,21,3,3,9,1,40.6,7.7,1
2000000,2019-01-28,00:06:43,42.966352,47.533203,5,3,5,12,2,72.0,20.0,11
1900000,2019-01-28,00:08:54,57.906597,59.970684,66,1,4,5,2,41.0,6.0,1
1600000,2019-01-28,00:10:11,57.2988009,39.5387109,76,3,3,3,3,58.0,6.0,1
7800000,2019-01-28,00:12:35,55.6749705,37.8717535,50,3,5,9,3,66.0,7.0,1
1240000,2019-01-28,00:13:15,53.3364322,83.7707522,22,3,1,12,2,81.0,14.0,1
6300000,2019-01-28,00:14:00,59.9768779,30.3719635,78,3,8,9,2,50.0,9.0,1
28250000,2019-01-28,00:14:13,55.647468,37.527822,77,2,12,17,2,130.0,16.0,1
8500000,2019-01-28,00:15:01,55.7480212,37.6900313,77,2,5,10,1,41.7,11.0,11
3500000,2019-01-28,00:15:24,60.0593487,30.4697158,47,2,18,19,1,35.6,10.1,1
1695000,2019-01-28,00:16:16,56.0703228,47.2149531,21,3,2,9,1,36.6,10.2,11
2900000,2019-01-28,00:16:32,53.3039921,83.7733706,22,5,1,1,4,82.6,8.6,1
4300000,2019-01-28,00:16:32,53.337484,83.778536,22,0,4,16,2,66.0,10.0,1
1250000,2019-01-28,00:16:34,53.3418529,83.7929079,22,0,2,2,2,47.0,7.68,1
1950000,2019-01-28,00:16:36,53.3434722,83.7771168,22,3,4,4,2,42.2,6.2,1
1905000,2019-01-28,00:16:39,53.3351666,83.7563199,22,3,1,5,2,44.0,5.6,1
2350000,2019-01-28,00:16:39,53.3036941,83.7741125,22,0,1,1,2,69.2,17.4,1
1500000,2019-01-28,00:16:40,53.258534,83.695289,22,3,3,4,2,51.5,8.5,1
1100000,2019-01-28,00:16:40,53.3268747,83.7694427,22,3,1,2,2,46.8,4.0,1
3580000,2019-01-28,00:16:41,53.34728,83.78926,22,3,3,5,2,58.8,8.4,1
1250000,2019-01-28,00:16:41,53.2933478,83.8032572,22,3,1,2,3,60.0,4.8,1
1300000,2019-01-28,00:16:42,53.2533513,83.7015181,22,3,1,2,1,30.5,5.0,1
2980000,2019-01-28,00:16:43,53.3384315,83.7656695,22,2,9,16,2,52.5,12.8,1
7200000,2019-01-28,00:16:44,53.340334,83.769715,22,3,9,24,3,102.9,20.0,1
1500000,2019-01-28,00:16:44,53.258534,83.695289,22,3,3,4,3,51.5,11.0,1
10200000,2019-01-29,00:00:30,60.0055181,30.2173245,78,2,12,18,4,110.0,11.0,1
6050000,2019-01-29,00:00:36,60.0049903,30.2692788,78,2,2,7,1,45.1,11.2,1
2500000,2019-01-29,00:00:36,44.8554612,38.2900318,23,3,2,2,3,65.0,10.0,1
2400000,2019-01-29,00:00:42,44.8661755,38.1536477,23,3,1,2,3,75.5,11.0,1
1500000,2019-01-29,00:00:54,44.866103,38.153552,23,3,4,5,2,42.4,6.9,1
2650000,2019-01-29,00:01:17,56.02107,92.727167,24,1,4,10,1,42.0,9.0,1
1800000,2019-01-29,00:01:20,44.7451378,38.0730495,23,3,1,2,3,55.0,7.1,1
